agency_cd,site_no,datetime,119381_00060_00003,119381_00060_00003_cd
USGS,1570500,1998-02-18,63900,A
USGS,1570500,1998-02-19,105000,A
USGS,1570500,1998-02-20,136000,A
USGS,1570500,1998-02-21,145000,A
USGS,1570500,1998-02-22,124000,A
USGS,1570500,1998-02-23,102000,A
USGS,1570500,1998-02-24,113000,A
USGS,1570500,1998-02-25,129000,A
USGS,1570500,1998-02-26,104000,A
USGS,1570500,1998-02-27,90300,A
USGS,1570500,1998-02-28,84300,A
USGS,1570500,1998-03-01,88100,A
USGS,1570500,1998-03-02,131000,A
USGS,1570500,1998-03-03,160000,A
USGS,1570500,1998-03-04,147000,A
USGS,1570500,1998-03-05,121000,A
USGS,1570500,1998-03-06,96200,A
USGS,1570500,1998-03-07,79300,A
USGS,1570500,1998-03-08,70300,A
USGS,1570500,1998-03-09,72700,A
USGS,1570500,1998-03-10,103000,A
USGS,1570500,1998-03-11,131000,A
USGS,1570500,1998-03-12,137000,A
USGS,1570500,1998-03-13,118000,A
USGS,1570500,1998-03-14,95300,A
USGS,1570500,1998-03-15,77600,A
USGS,1570500,1998-03-16,65600,A
USGS,1570500,1998-03-17,56000,A
USGS,1570500,1998-03-18,49900,A
USGS,1570500,1998-03-19,46900,A
USGS,1570500,1998-03-20,45600,A
USGS,1570500,1998-03-21,61300,A
USGS,1570500,1998-03-22,95200,A
USGS,1570500,1998-03-23,111000,A
USGS,1570500,1998-03-24,103000,A
USGS,1570500,1998-03-25,83100,A
USGS,1570500,1998-03-26,69500,A
USGS,1570500,1998-03-27,61300,A
USGS,1570500,1998-03-28,57400,A
USGS,1570500,1998-03-29,65300,A
USGS,1570500,1998-03-30,67200,A
USGS,1570500,1998-03-31,65600,A
USGS,1570500,1998-04-01,63000,A
USGS,1570500,1998-04-02,61800,A
USGS,1570500,1998-04-03,64600,A
USGS,1570500,1998-04-04,63400,A
USGS,1570500,1998-04-05,60900,A
USGS,1570500,1998-04-06,54800,A
USGS,1570500,1998-04-07,48800,A
USGS,1570500,1998-04-08,43900,A
USGS,1570500,1998-04-09,41200,A
USGS,1570500,1998-04-10,64300,A
USGS,1570500,1998-04-11,138000,A
USGS,1570500,1998-04-12,146000,A
USGS,1570500,1998-04-13,107000,A
USGS,1570500,1998-04-14,80800,A
USGS,1570500,1998-04-15,67500,A
USGS,1570500,1998-04-16,62200,A
USGS,1570500,1998-04-17,60300,A
USGS,1570500,1998-04-18,55400,A
USGS,1570500,1998-04-19,52200,A
USGS,1570500,1998-04-20,88600,A
USGS,1570500,1998-04-21,128000,A
USGS,1570500,1998-04-22,155000,A
USGS,1570500,1998-04-23,130000,A
USGS,1570500,1998-04-24,96000,A
USGS,1570500,1998-04-25,75400,A
USGS,1570500,1998-04-26,64000,A
USGS,1570500,1998-04-27,69900,A
USGS,1570500,1998-04-28,81900,A
USGS,1570500,1998-04-29,81200,A
USGS,1570500,1998-04-30,71200,A
USGS,1570500,1998-05-01,58200,A
USGS,1570500,1998-05-02,52700,A
USGS,1570500,1998-05-03,55100,A
USGS,1570500,1998-05-04,55700,A
USGS,1570500,1998-05-05,54700,A
USGS,1570500,1998-05-06,73400,A
USGS,1570500,1998-05-07,77000,A
USGS,1570500,1998-05-08,75400,A
USGS,1570500,1998-05-09,90100,A
USGS,1570500,1998-05-10,94000,A
USGS,1570500,1998-05-11,96600,A
USGS,1570500,1998-05-12,151000,A
USGS,1570500,1998-05-13,196000,A
USGS,1570500,1998-05-14,175000,A
USGS,1570500,1998-05-15,130000,A
USGS,1570500,1998-05-16,95100,A
USGS,1570500,1998-05-17,74900,A
USGS,1570500,1998-05-18,60900,A
USGS,1570500,1998-05-19,50100,A
USGS,1570500,1998-05-20,43200,A
USGS,1570500,1998-05-21,36000,A
USGS,1570500,1998-05-22,32300,A
USGS,1570500,1998-05-23,29100,A
USGS,1570500,1998-05-24,26000,A
USGS,1570500,1998-05-25,23800,A
USGS,1570500,1998-05-26,22400,A
USGS,1570500,1998-05-27,20700,A
USGS,1570500,1998-05-28,19500,A
USGS,1570500,1998-05-29,18600,A
USGS,1570500,1998-05-30,17700,A
USGS,1570500,1998-05-31,17500,A
USGS,1570500,1998-06-01,16900,A
USGS,1570500,1998-06-02,16300,A
USGS,1570500,1998-06-03,16700,A
USGS,1570500,1998-06-04,16900,A
USGS,1570500,1998-06-05,20300,A
USGS,1570500,1998-06-06,20300,A
USGS,1570500,1998-06-07,17800,A
USGS,1570500,1998-06-08,16300,A
USGS,1570500,1998-06-09,15000,A
USGS,1570500,1998-06-10,13800,A
USGS,1570500,1998-06-11,13000,A
USGS,1570500,1998-06-12,13800,A
USGS,1570500,1998-06-13,16400,A
USGS,1570500,1998-06-14,20000,A
USGS,1570500,1998-06-15,26400,A
USGS,1570500,1998-06-16,36600,A
USGS,1570500,1998-06-17,33900,A
USGS,1570500,1998-06-18,35900,A
USGS,1570500,1998-06-19,33100,A
USGS,1570500,1998-06-20,32400,A
USGS,1570500,1998-06-21,32800,A
USGS,1570500,1998-06-22,29500,A
USGS,1570500,1998-06-23,25400,A
USGS,1570500,1998-06-24,22900,A
USGS,1570500,1998-06-25,26100,A
USGS,1570500,1998-06-26,23000,A
USGS,1570500,1998-06-27,23400,A
USGS,1570500,1998-06-28,20100,A
USGS,1570500,1998-06-29,18000,A
USGS,1570500,1998-06-30,21000,A
USGS,1570500,1998-07-01,18100,A
USGS,1570500,1998-07-02,23900,A
USGS,1570500,1998-07-03,52300,A
USGS,1570500,1998-07-04,38200,A
USGS,1570500,1998-07-05,28200,A
USGS,1570500,1998-07-06,22200,A
USGS,1570500,1998-07-07,20700,A
USGS,1570500,1998-07-08,24200,A
USGS,1570500,1998-07-09,24200,A
USGS,1570500,1998-07-10,25500,A
USGS,1570500,1998-07-11,40400,A
USGS,1570500,1998-07-12,42700,A
USGS,1570500,1998-07-13,31400,A
USGS,1570500,1998-07-14,23800,A
USGS,1570500,1998-07-15,19700,A
USGS,1570500,1998-07-16,17000,A
USGS,1570500,1998-07-17,15000,A
USGS,1570500,1998-07-18,13600,A
USGS,1570500,1998-07-19,12500,A
USGS,1570500,1998-07-20,11600,A
USGS,1570500,1998-07-21,10800,A
USGS,1570500,1998-07-22,10200,A
USGS,1570500,1998-07-23,10400,A
USGS,1570500,1998-07-24,10400,A
USGS,1570500,1998-07-25,9890,A
USGS,1570500,1998-07-26,9460,A
USGS,1570500,1998-07-27,9120,A
USGS,1570500,1998-07-28,8570,A
USGS,1570500,1998-07-29,8290,A
USGS,1570500,1998-07-30,8090,A
USGS,1570500,1998-07-31,8030,A
USGS,1570500,1998-08-01,7540,A
USGS,1570500,1998-08-02,7150,A
USGS,1570500,1998-08-03,6670,A
USGS,1570500,1998-08-04,6320,A
USGS,1570500,1998-08-05,6040,A
USGS,1570500,1998-08-06,5730,A
USGS,1570500,1998-08-07,5510,A
USGS,1570500,1998-08-08,5340,A
USGS,1570500,1998-08-09,5230,A
USGS,1570500,1998-08-10,5440,A
USGS,1570500,1998-08-11,6300,A
USGS,1570500,1998-08-12,7950,A
USGS,1570500,1998-08-13,7260,A
USGS,1570500,1998-08-14,6850,A
USGS,1570500,1998-08-15,6160,A
USGS,1570500,1998-08-16,6210,A
USGS,1570500,1998-08-17,6420,A
USGS,1570500,1998-08-18,6770,A
USGS,1570500,1998-08-19,7670,A
USGS,1570500,1998-08-20,7680,A
USGS,1570500,1998-08-21,6810,A
USGS,1570500,1998-08-22,6080,A
USGS,1570500,1998-08-23,5760,A
USGS,1570500,1998-08-24,5690,A
USGS,1570500,1998-08-25,5690,A
USGS,1570500,1998-08-26,5520,A
USGS,1570500,1998-08-27,5240,A
USGS,1570500,1998-08-28,5150,A
USGS,1570500,1998-08-29,5010,A
USGS,1570500,1998-08-30,4760,A
USGS,1570500,1998-08-31,4630,A
USGS,1570500,1998-09-01,4550,A
USGS,1570500,1998-09-02,4670,A
USGS,1570500,1998-09-03,4550,A
USGS,1570500,1998-09-04,4910,A
USGS,1570500,1998-09-05,5000,A
USGS,1570500,1998-09-06,4730,A
USGS,1570500,1998-09-07,4570,A
USGS,1570500,1998-09-08,4610,A
USGS,1570500,1998-09-09,4990,A
USGS,1570500,1998-09-10,5310,A
USGS,1570500,1998-09-11,5100,A
USGS,1570500,1998-09-12,4590,A
USGS,1570500,1998-09-13,4370,A
USGS,1570500,1998-09-14,4350,A
USGS,1570500,1998-09-15,4490,A
USGS,1570500,1998-09-16,4490,A
USGS,1570500,1998-09-17,4520,A
USGS,1570500,1998-09-18,4510,A
USGS,1570500,1998-09-19,4490,A
USGS,1570500,1998-09-20,4480,A
USGS,1570500,1998-09-21,4350,A
USGS,1570500,1998-09-22,4270,A
USGS,1570500,1998-09-23,4220,A
USGS,1570500,1998-09-24,4240,A
USGS,1570500,1998-09-25,4230,A
USGS,1570500,1998-09-26,4360,A
USGS,1570500,1998-09-27,4320,A
USGS,1570500,1998-09-28,4100,A
USGS,1570500,1998-09-29,4010,A
USGS,1570500,1998-09-30,4120,A
USGS,1570500,1998-10-01,4100,A
USGS,1570500,1998-10-02,4000,A
USGS,1570500,1998-10-03,3980,A
USGS,1570500,1998-10-04,4280,A
USGS,1570500,1998-10-05,4330,A
USGS,1570500,1998-10-06,7390,A
USGS,1570500,1998-10-07,6100,A
USGS,1570500,1998-10-08,4880,A
USGS,1570500,1998-10-09,5560,A
USGS,1570500,1998-10-10,7540,A
USGS,1570500,1998-10-11,10100,A
USGS,1570500,1998-10-12,11400,A
USGS,1570500,1998-10-13,10100,A
USGS,1570500,1998-10-14,9210,A
USGS,1570500,1998-10-15,8930,A
USGS,1570500,1998-10-16,8500,A
USGS,1570500,1998-10-17,7830,A
USGS,1570500,1998-10-18,7580,A
USGS,1570500,1998-10-19,7150,A
USGS,1570500,1998-10-20,6690,A
USGS,1570500,1998-10-21,6450,A
USGS,1570500,1998-10-22,6300,A
USGS,1570500,1998-10-23,6060,A
USGS,1570500,1998-10-24,5930,A
USGS,1570500,1998-10-25,5780,A
USGS,1570500,1998-10-26,5630,A
USGS,1570500,1998-10-27,5700,A
USGS,1570500,1998-10-28,6090,A
USGS,1570500,1998-10-29,5830,A
USGS,1570500,1998-10-30,5660,A
USGS,1570500,1998-10-31,5670,A
USGS,1570500,1998-11-01,5840,A
USGS,1570500,1998-11-02,5540,A
USGS,1570500,1998-11-03,5410,A
USGS,1570500,1998-11-04,5240,A
USGS,1570500,1998-11-05,5040,A
USGS,1570500,1998-11-06,4780,A
USGS,1570500,1998-11-07,4610,A
USGS,1570500,1998-11-08,4410,A
USGS,1570500,1998-11-09,4340,A
USGS,1570500,1998-11-10,4460,A
USGS,1570500,1998-11-11,4520,A
USGS,1570500,1998-11-12,4510,A
USGS,1570500,1998-11-13,4660,A
USGS,1570500,1998-11-14,4840,A
USGS,1570500,1998-11-15,4870,A
USGS,1570500,1998-11-16,4830,A
USGS,1570500,1998-11-17,4830,A
USGS,1570500,1998-11-18,5010,A
USGS,1570500,1998-11-19,5180,A
USGS,1570500,1998-11-20,5290,A
USGS,1570500,1998-11-21,5370,A
USGS,1570500,1998-11-22,5340,A
USGS,1570500,1998-11-23,5220,A
USGS,1570500,1998-11-24,5150,A
USGS,1570500,1998-11-25,5170,A
USGS,1570500,1998-11-26,5310,A
USGS,1570500,1998-11-27,5290,A
USGS,1570500,1998-11-28,5350,A
USGS,1570500,1998-11-29,5560,A
USGS,1570500,1998-11-30,5640,A
USGS,1570500,1998-12-01,5460,A
USGS,1570500,1998-12-02,5510,A
USGS,1570500,1998-12-03,5510,A
USGS,1570500,1998-12-04,5550,A
USGS,1570500,1998-12-05,5550,A
USGS,1570500,1998-12-06,5550,A
USGS,1570500,1998-12-07,5550,A
USGS,1570500,1998-12-08,5600,A
USGS,1570500,1998-12-09,5560,A
USGS,1570500,1998-12-10,5460,A
USGS,1570500,1998-12-11,5350,A
USGS,1570500,1998-12-12,5360,A
USGS,1570500,1998-12-13,5360,A
USGS,1570500,1998-12-14,5230,A
USGS,1570500,1998-12-15,5180,A
USGS,1570500,1998-12-16,5180,A
USGS,1570500,1998-12-17,5180,A
USGS,1570500,1998-12-18,5160,A
USGS,1570500,1998-12-19,5030,A
USGS,1570500,1998-12-20,5010,A
USGS,1570500,1998-12-21,5010,A
USGS,1570500,1998-12-22,4970,A
USGS,1570500,1998-12-23,5010,A
USGS,1570500,1998-12-24,5000,A
USGS,1570500,1998-12-25,6360,A
USGS,1570500,1998-12-26,10000,A:e
USGS,1570500,1998-12-27,11000,A:e
USGS,1570500,1998-12-28,12000,A:e
USGS,1570500,1998-12-29,10000,A:e
USGS,1570500,1998-12-30,7600,A:e
USGS,1570500,1998-12-31,5500,A:e
USGS,1570500,1999-01-01,5000,A:e
USGS,1570500,1999-01-02,4700,A:e
USGS,1570500,1999-01-03,5000,A:e
USGS,1570500,1999-01-04,6000,A:e
USGS,1570500,1999-01-05,6500,A:e
USGS,1570500,1999-01-06,6500,A:e
USGS,1570500,1999-01-07,6800,A:e
USGS,1570500,1999-01-08,7400,A:e
USGS,1570500,1999-01-09,7800,A:e
USGS,1570500,1999-01-10,8000,A:e
USGS,1570500,1999-01-11,9000,A:e
USGS,1570500,1999-01-12,10500,A:e
USGS,1570500,1999-01-13,10000,A:e
USGS,1570500,1999-01-14,9000,A:e
USGS,1570500,1999-01-15,8000,A:e
USGS,1570500,1999-01-16,8500,A:e
USGS,1570500,1999-01-17,9000,A:e
USGS,1570500,1999-01-18,11000,A:e
USGS,1570500,1999-01-19,16000,A:e
USGS,1570500,1999-01-20,22000,A:e
USGS,1570500,1999-01-21,27000,A:e
USGS,1570500,1999-01-22,32000,A:e
USGS,1570500,1999-01-23,60000,A:e
USGS,1570500,1999-01-24,105000,A:e
USGS,1570500,1999-01-25,212000,A
USGS,1570500,1999-01-26,214000,A
USGS,1570500,1999-01-27,165000,A
USGS,1570500,1999-01-28,124000,A
USGS,1570500,1999-01-29,96500,A
USGS,1570500,1999-01-30,74700,A
USGS,1570500,1999-01-31,60600,A
USGS,1570500,1999-02-01,50400,A
USGS,1570500,1999-02-02,43100,A
USGS,1570500,1999-02-03,45900,A
USGS,1570500,1999-02-04,48000,A
USGS,1570500,1999-02-05,52500,A
USGS,1570500,1999-02-06,56600,A
USGS,1570500,1999-02-07,53800,A
USGS,1570500,1999-02-08,49100,A
USGS,1570500,1999-02-09,44400,A
USGS,1570500,1999-02-10,40300,A
USGS,1570500,1999-02-11,37800,A
USGS,1570500,1999-02-12,35800,A
USGS,1570500,1999-02-13,36400,A
USGS,1570500,1999-02-14,39500,A
USGS,1570500,1999-02-15,43400,A
USGS,1570500,1999-02-16,42700,A
USGS,1570500,1999-02-17,39100,A
USGS,1570500,1999-02-18,36200,A
USGS,1570500,1999-02-19,35500,A
USGS,1570500,1999-02-20,36600,A
USGS,1570500,1999-02-21,35800,A
USGS,1570500,1999-02-22,32900,A
USGS,1570500,1999-02-23,29100,A
USGS,1570500,1999-02-24,27400,A
USGS,1570500,1999-02-25,22700,A
USGS,1570500,1999-02-26,21000,A
USGS,1570500,1999-02-27,20000,A
USGS,1570500,1999-02-28,19700,A
USGS,1570500,1999-03-01,19700,A
USGS,1570500,1999-03-02,20400,A
USGS,1570500,1999-03-03,21200,A
USGS,1570500,1999-03-04,27700,A
USGS,1570500,1999-03-05,78500,A
USGS,1570500,1999-03-06,109000,A
USGS,1570500,1999-03-07,90100,A
USGS,1570500,1999-03-08,72000,A
USGS,1570500,1999-03-09,54600,A
USGS,1570500,1999-03-10,44700,A
USGS,1570500,1999-03-11,40100,A
USGS,1570500,1999-03-12,36500,A
USGS,1570500,1999-03-13,34000,A
USGS,1570500,1999-03-14,31600,A
USGS,1570500,1999-03-15,30800,A
USGS,1570500,1999-03-16,29600,A
USGS,1570500,1999-03-17,30000,A
USGS,1570500,1999-03-18,33900,A
USGS,1570500,1999-03-19,43700,A
USGS,1570500,1999-03-20,57000,A
USGS,1570500,1999-03-21,65200,A
USGS,1570500,1999-03-22,68000,A
USGS,1570500,1999-03-23,77000,A
USGS,1570500,1999-03-24,73300,A
USGS,1570500,1999-03-25,67900,A
USGS,1570500,1999-03-26,63900,A
USGS,1570500,1999-03-27,60600,A
USGS,1570500,1999-03-28,55900,A
USGS,1570500,1999-03-29,53100,A
USGS,1570500,1999-03-30,52700,A
USGS,1570500,1999-03-31,55000,A
USGS,1570500,1999-04-01,58500,A
USGS,1570500,1999-04-02,61000,A
USGS,1570500,1999-04-03,63500,A
USGS,1570500,1999-04-04,65500,A
USGS,1570500,1999-04-05,63700,A
USGS,1570500,1999-04-06,61900,A
USGS,1570500,1999-04-07,60100,A
USGS,1570500,1999-04-08,53900,A
USGS,1570500,1999-04-09,47700,A
USGS,1570500,1999-04-10,51300,A
USGS,1570500,1999-04-11,71200,A
USGS,1570500,1999-04-12,81000,A
USGS,1570500,1999-04-13,80000,A
USGS,1570500,1999-04-14,73200,A
USGS,1570500,1999-04-15,64800,A
USGS,1570500,1999-04-16,56400,A
USGS,1570500,1999-04-17,49400,A
USGS,1570500,1999-04-18,45600,A
USGS,1570500,1999-04-19,44000,A
USGS,1570500,1999-04-20,42200,A
USGS,1570500,1999-04-21,41300,A
USGS,1570500,1999-04-22,40700,A
USGS,1570500,1999-04-23,39800,A
USGS,1570500,1999-04-24,42300,A
USGS,1570500,1999-04-25,43600,A
USGS,1570500,1999-04-26,50100,A
USGS,1570500,1999-04-27,50200,A
USGS,1570500,1999-04-28,45000,A
USGS,1570500,1999-04-29,39900,A
USGS,1570500,1999-04-30,35100,A
USGS,1570500,1999-05-01,31300,A
USGS,1570500,1999-05-02,28200,A
USGS,1570500,1999-05-03,25600,A
USGS,1570500,1999-05-04,23700,A
USGS,1570500,1999-05-05,22200,A
USGS,1570500,1999-05-06,20700,A
USGS,1570500,1999-05-07,19700,A
USGS,1570500,1999-05-08,20600,A
USGS,1570500,1999-05-09,25500,A
USGS,1570500,1999-05-10,25500,A
USGS,1570500,1999-05-11,23700,A
USGS,1570500,1999-05-12,21900,A
USGS,1570500,1999-05-13,19900,A
USGS,1570500,1999-05-14,18100,A
USGS,1570500,1999-05-15,16200,A
USGS,1570500,1999-05-16,16700,A
USGS,1570500,1999-05-17,15500,A
USGS,1570500,1999-05-18,14300,A
USGS,1570500,1999-05-19,13600,A
USGS,1570500,1999-05-20,12800,A
USGS,1570500,1999-05-21,12400,A
USGS,1570500,1999-05-22,12100,A
USGS,1570500,1999-05-23,11900,A
USGS,1570500,1999-05-24,11800,A
USGS,1570500,1999-05-25,12500,A
USGS,1570500,1999-05-26,12700,A
USGS,1570500,1999-05-27,12700,A
USGS,1570500,1999-05-28,12300,A
USGS,1570500,1999-05-29,11800,A
USGS,1570500,1999-05-30,11000,A
USGS,1570500,1999-05-31,10100,A
USGS,1570500,1999-06-01,9420,A
USGS,1570500,1999-06-02,9030,A
USGS,1570500,1999-06-03,8610,A
USGS,1570500,1999-06-04,8200,A
USGS,1570500,1999-06-05,7950,A
USGS,1570500,1999-06-06,7630,A
USGS,1570500,1999-06-07,7200,A
USGS,1570500,1999-06-08,6790,A
USGS,1570500,1999-06-09,6770,A
USGS,1570500,1999-06-10,6540,A
USGS,1570500,1999-06-11,6320,A
USGS,1570500,1999-06-12,6020,A
USGS,1570500,1999-06-13,5840,A
USGS,1570500,1999-06-14,5760,A
USGS,1570500,1999-06-15,5610,A
USGS,1570500,1999-06-16,5570,A
USGS,1570500,1999-06-17,5490,A
USGS,1570500,1999-06-18,5790,A
USGS,1570500,1999-06-19,6480,A
USGS,1570500,1999-06-20,6680,A
USGS,1570500,1999-06-21,6420,A
USGS,1570500,1999-06-22,5780,A
USGS,1570500,1999-06-23,5290,A
USGS,1570500,1999-06-24,4930,A
USGS,1570500,1999-06-25,4690,A
USGS,1570500,1999-06-26,4490,A
USGS,1570500,1999-06-27,4350,A
USGS,1570500,1999-06-28,4240,A
USGS,1570500,1999-06-29,4500,A
USGS,1570500,1999-06-30,4390,A
USGS,1570500,1999-07-01,5810,A
USGS,1570500,1999-07-02,6070,A
USGS,1570500,1999-07-03,6240,A
USGS,1570500,1999-07-04,6740,A
USGS,1570500,1999-07-05,6560,A
USGS,1570500,1999-07-06,6270,A
USGS,1570500,1999-07-07,5820,A
USGS,1570500,1999-07-08,5190,A
USGS,1570500,1999-07-09,4740,A
USGS,1570500,1999-07-10,4520,A
USGS,1570500,1999-07-11,4440,A
USGS,1570500,1999-07-12,5230,A
USGS,1570500,1999-07-13,5530,A
USGS,1570500,1999-07-14,5130,A
USGS,1570500,1999-07-15,4900,A
USGS,1570500,1999-07-16,4760,A
USGS,1570500,1999-07-17,4480,A
USGS,1570500,1999-07-18,4290,A
USGS,1570500,1999-07-19,4090,A
USGS,1570500,1999-07-20,4000,A
USGS,1570500,1999-07-21,3960,A
USGS,1570500,1999-07-22,3970,A
USGS,1570500,1999-07-23,4630,A
USGS,1570500,1999-07-24,4540,A
USGS,1570500,1999-07-25,4190,A
USGS,1570500,1999-07-26,3830,A
USGS,1570500,1999-07-27,3660,A
USGS,1570500,1999-07-28,3500,A
USGS,1570500,1999-07-29,3420,A
USGS,1570500,1999-07-30,3400,A
USGS,1570500,1999-07-31,3500,A
USGS,1570500,1999-08-01,3720,A
USGS,1570500,1999-08-02,3320,A
USGS,1570500,1999-08-03,3090,A
USGS,1570500,1999-08-04,2920,A
USGS,1570500,1999-08-05,2860,A
USGS,1570500,1999-08-06,2770,A
USGS,1570500,1999-08-07,2750,A
USGS,1570500,1999-08-08,2860,A
USGS,1570500,1999-08-09,2890,A
USGS,1570500,1999-08-10,2920,A
USGS,1570500,1999-08-11,2890,A
USGS,1570500,1999-08-12,2750,A
USGS,1570500,1999-08-13,2900,A
USGS,1570500,1999-08-14,4070,A
USGS,1570500,1999-08-15,6450,A
USGS,1570500,1999-08-16,6320,A
USGS,1570500,1999-08-17,6060,A
USGS,1570500,1999-08-18,4460,A
USGS,1570500,1999-08-19,3630,A
USGS,1570500,1999-08-20,3660,A
USGS,1570500,1999-08-21,11600,A
USGS,1570500,1999-08-22,12600,A
USGS,1570500,1999-08-23,6980,A
USGS,1570500,1999-08-24,5550,A
USGS,1570500,1999-08-25,4970,A
USGS,1570500,1999-08-26,4580,A
USGS,1570500,1999-08-27,5290,A
USGS,1570500,1999-08-28,9510,A
USGS,1570500,1999-08-29,7700,A
USGS,1570500,1999-08-30,5780,A
USGS,1570500,1999-08-31,4670,A
USGS,1570500,1999-09-01,4160,A
USGS,1570500,1999-09-02,3970,A
USGS,1570500,1999-09-03,4000,A
USGS,1570500,1999-09-04,3740,A
USGS,1570500,1999-09-05,3680,A
USGS,1570500,1999-09-06,3940,A
USGS,1570500,1999-09-07,24900,A
USGS,1570500,1999-09-08,43400,A
USGS,1570500,1999-09-09,16600,A
USGS,1570500,1999-09-10,10700,A
USGS,1570500,1999-09-11,8320,A
USGS,1570500,1999-09-12,7370,A
USGS,1570500,1999-09-13,6120,A
USGS,1570500,1999-09-14,5290,A
USGS,1570500,1999-09-15,5050,A
USGS,1570500,1999-09-16,6930,A
USGS,1570500,1999-09-17,30700,A
USGS,1570500,1999-09-18,46500,A
USGS,1570500,1999-09-19,31600,A
USGS,1570500,1999-09-20,26400,A
USGS,1570500,1999-09-21,24600,A
USGS,1570500,1999-09-22,22300,A
USGS,1570500,1999-09-23,19900,A
USGS,1570500,1999-09-24,18200,A
USGS,1570500,1999-09-25,17000,A
USGS,1570500,1999-09-26,16200,A
USGS,1570500,1999-09-27,16000,A
USGS,1570500,1999-09-28,14300,A
USGS,1570500,1999-09-29,12900,A
USGS,1570500,1999-09-30,21900,A
USGS,1570500,1999-10-01,37100,A
USGS,1570500,1999-10-02,30900,A
USGS,1570500,1999-10-03,25500,A
USGS,1570500,1999-10-04,22200,A
USGS,1570500,1999-10-05,24300,A
USGS,1570500,1999-10-06,23700,A
USGS,1570500,1999-10-07,19800,A
USGS,1570500,1999-10-08,17000,A
USGS,1570500,1999-10-09,15000,A
USGS,1570500,1999-10-10,15000,A
USGS,1570500,1999-10-11,17500,A
USGS,1570500,1999-10-12,18100,A
USGS,1570500,1999-10-13,16900,A
USGS,1570500,1999-10-14,15600,A
USGS,1570500,1999-10-15,15100,A
USGS,1570500,1999-10-16,14800,A
USGS,1570500,1999-10-17,14300,A
USGS,1570500,1999-10-18,13700,A
USGS,1570500,1999-10-19,13500,A
USGS,1570500,1999-10-20,13200,A
USGS,1570500,1999-10-21,12600,A
USGS,1570500,1999-10-22,11900,A
USGS,1570500,1999-10-23,11500,A
USGS,1570500,1999-10-24,10700,A
USGS,1570500,1999-10-25,10100,A
USGS,1570500,1999-10-26,9800,A
USGS,1570500,1999-10-27,9310,A
USGS,1570500,1999-10-28,9030,A
USGS,1570500,1999-10-29,8670,A
USGS,1570500,1999-10-30,8630,A
USGS,1570500,1999-10-31,8420,A
USGS,1570500,1999-11-01,8210,A
USGS,1570500,1999-11-02,8120,A
USGS,1570500,1999-11-03,8350,A
USGS,1570500,1999-11-04,10200,A
USGS,1570500,1999-11-05,12700,A
USGS,1570500,1999-11-06,13500,A
USGS,1570500,1999-11-07,14100,A
USGS,1570500,1999-11-08,14400,A
USGS,1570500,1999-11-09,13100,A
USGS,1570500,1999-11-10,11800,A
USGS,1570500,1999-11-11,11000,A
USGS,1570500,1999-11-12,10400,A
USGS,1570500,1999-11-13,9910,A
USGS,1570500,1999-11-14,9380,A
USGS,1570500,1999-11-15,9260,A
USGS,1570500,1999-11-16,8790,A
USGS,1570500,1999-11-17,8800,A
USGS,1570500,1999-11-18,8990,A
USGS,1570500,1999-11-19,8940,A
USGS,1570500,1999-11-20,8790,A
USGS,1570500,1999-11-21,8790,A
USGS,1570500,1999-11-22,8710,A
USGS,1570500,1999-11-23,8550,A
USGS,1570500,1999-11-24,8440,A
USGS,1570500,1999-11-25,8680,A
USGS,1570500,1999-11-26,9260,A
USGS,1570500,1999-11-27,14800,A
USGS,1570500,1999-11-28,44200,A
USGS,1570500,1999-11-29,59300,A
USGS,1570500,1999-11-30,54800,A
USGS,1570500,1999-12-01,44100,A
USGS,1570500,1999-12-02,36600,A
USGS,1570500,1999-12-03,30600,A
USGS,1570500,1999-12-04,26800,A
USGS,1570500,1999-12-05,24200,A
USGS,1570500,1999-12-06,22600,A
USGS,1570500,1999-12-07,21500,A
USGS,1570500,1999-12-08,21100,A
USGS,1570500,1999-12-09,20900,A
USGS,1570500,1999-12-10,20500,A
USGS,1570500,1999-12-11,19500,A
USGS,1570500,1999-12-12,18600,A
USGS,1570500,1999-12-13,17800,A
USGS,1570500,1999-12-14,18600,A
USGS,1570500,1999-12-15,33500,A
USGS,1570500,1999-12-16,48000,A
USGS,1570500,1999-12-17,49200,A
USGS,1570500,1999-12-18,50800,A
USGS,1570500,1999-12-19,45800,A
USGS,1570500,1999-12-20,40300,A
USGS,1570500,1999-12-21,37300,A
USGS,1570500,1999-12-22,36100,A
USGS,1570500,1999-12-23,33900,A
USGS,1570500,1999-12-24,32200,A
